6258142389678984|12|29|775
6258142389671252|12|26|711
6258142389677820|01|26|106
6258142389678141|01|30|723
6258142389672565|08|25|770
6258142389677473|10|28|973
6258142389674322|11|26|936
6258142389670023|02|30|427
6258142389678620|05|28|670
6258142389672870|08|30|864
6258142389670213|06|28|843
6258142389675204|07|26|676
6258142389672664|06|25|401
6258142389673035|01|27|691
6258142389670650|08|29|804
6258142389674223|04|28|412
6258142389674660|04|25|687
6258142389678869|10|26|614
6258142389673290|06|29|605
6258142389676574|09|29|145
6258142389677887|01|25|897
6258142389672169|07|30|381
6258142389673308|06|28|552
6258142389671849|05|30|904
6258142389671112|04|26|539
6258142389671864|05|30|992
6258142389678208|03|30|105
6258142389673944|04|28|884
6258142389676194|06|25|543
6258142389677838|11|26|576
6258142389678166|06|29|547
6258142389679032|09|25|373
6258142389678828|04|25|494
6258142389670197|12|30|996
6258142389678570|11|25|705
6258142389674280|09|29|181
6258142389675931|12|29|797
6258142389677879|04|28|412
6258142389675147|09|30|786
6258142389675642|08|30|768
6258142389672318|09|25|903
6258142389671070|04|25|447
6258142389678919|02|27|355
6258142389678976|02|27|316
6258142389678240|09|29|487
6258142389677457|04|29|947
6258142389674538|01|25|765
6258142389673522|11|30|498
6258142389670528|06|26|255
6258142389670536|09|28|376
6258142389673480|11|26|317
6258142389673670|05|30|516
6258142389677606|02|25|603
6258142389675881|03|26|187
6258142389673456|10|26|568
6258142389672094|08|26|440
6258142389672748|07|29|299
6258142389673670|01|26|650
6258142389673217|10|25|181
6258142389670379|06|27|199
6258142389678588|08|30|287
6258142389673985|10|29|749
6258142389677606|08|25|130
6258142389670064|10|27|632
6258142389672417|03|30|647
6258142389671211|05|28|770
6258142389671344|02|26|709
6258142389671088|04|29|549
6258142389679966|06|30|657
6258142389673795|10|29|623
6258142389674769|01|27|166
6258142389675840|06|26|515
6258142389678984|04|28|403
6258142389678562|12|27|698
6258142389675360|12|29|252
6258142389678463|07|28|750
6258142389675436|02|26|507
6258142389672326|08|30|734
6258142389676285|09|28|874
6258142389676632|10|26|734
6258142389678190|09|26|139
6258142389670957|04|25|723
6258142389676962|02|25|926
6258142389670262|07|30|970
6258142389679198|10|30|134
6258142389674066|04|25|605
6258142389673902|07|29|219
6258142389678174|08|25|945
6258142389677994|03|30|785
6258142389678950|10|26|214
6258142389678059|02|28|380
6258142389675923|01|27|930
6258142389671070|10|25|749
6258142389671351|11|25|986
6258142389672912|03|26|157
6258142389673936|08|25|179
6258142389673738|05|30|579
6258142389672995|09|30|899
6258142389679123|06|28|455
6258142389670700|09|25|474
6258142389670569|04|26|934
6258142389670593|01|30|625
6258142389674504|01|29|565
6258142389676244|08|29|882
6258142389670254|11|27|597
6258142389676590|07|28|109
6258142389677473|01|27|237
6258142389673696|11|25|900
6258142389677978|12|29|216
6258142389677010|03|25|295
6258142389679503|04|25|380
6258142389671229|06|28|771
6258142389678729|11|28|197
6258142389679164|03|25|380
6258142389677093|02|30|402
6258142389676129|01|26|952
6258142389673183|09|25|105
6258142389678570|08|27|654
6258142389671104|02|28|383
6258142389673902|09|26|987
6258142389678646|11|29|696
6258142389675683|02|26|948
6258142389672599|07|30|835
6258142389676277|09|28|768
6258142389678422|12|27|471
6258142389679016|12|29|551
6258142389676004|08|30|826
6258142389670320|09|28|196
6258142389676871|03|27|127
6258142389678406|08|26|558
6258142389676863|02|27|442
6258142389674074|07|28|330
6258142389677812|04|26|265
6258142389677457|05|30|551
6258142389677747|02|29|790
6258142389679354|01|27|200
6258142389679222|10|27|288
6258142389678802|08|26|984
6258142389674496|01|29|536
6258142389673357|09|28|687
6258142389677465|04|26|287
6258142389673753|05|28|635
6258142389679933|09|27|931
6258142389673209|02|28|192
6258142389675006|11|26|690
6258142389672789|08|28|748
6258142389672789|05|30|506
6258142389677606|01|26|744
6258142389677994|11|26|671
6258142389674454|12|30|495
6258142389679156|11|30|197
6258142389672466|04|30|410
6258142389676046|02|25|430
6258142389672540|07|30|659
6258142389675790|06|30|727
6258142389673449|09|30|520
6258142389676392|12|30|894
6258142389679214|10|25|463
6258142389674074|03|30|848
6258142389671575|02|30|354
6258142389671641|10|28|411
6258142389676947|02|27|277
6258142389674785|11|27|734
6258142389676186|07|26|210
6258142389678083|05|25|125
6258142389672227|03|26|978
6258142389679164|12|26|494
6258142389674454|05|30|789
6258142389673217|08|30|528
6258142389673910|11|29|411
6258142389671658|09|30|920
6258142389672615|03|28|975
6258142389673183|05|26|161
6258142389677952|01|28|776
6258142389678869|07|28|987
6258142389673035|11|29|618
6258142389679305|07|28|412
6258142389679446|12|30|327
6258142389670429|01|28|256
6258142389677424|12|30|989
6258142389674322|09|30|274
6258142389670817|04|29|925
6258142389678109|06|28|764
6258142389675626|03|27|534
6258142389673373|05|27|246
6258142389676095|02|28|724
6258142389670155|03|29|338
6258142389672862|09|27|528
6258142389677093|08|25|679
6258142389671435|07|28|781
6258142389671583|01|29|348
6258142389670056|05|26|588
6258142389675733|06|27|290
6258142389671708|01|29|275
6258142389672870|03|28|809
6258142389674488|03|27|239
6258142389673159|08|29|846
6258142389673472|02|27|742
6258142389674090|11|27|381
6258142389673662|02|27|524
6258142389674579|07|27|507
6258142389678364|12|28|435
6258142389678778|02|30|946
6258142389670205|10|27|155
6258142389672516|12|30|452
6258142389671682|04|26|327
6258142389679248|08|26|226
6258142389670916|08|30|779
6258142389675113|09|28|989
6258142389676806|07|28|104
6258142389675147|12|30|532
6258142389673738|03|29|884
6258142389670445|04|29|847
6258142389670916|12|28|899
6258142389679594|11|28|913
6258142389672748|10|27|417
6258142389671930|11|30|846
6258142389673217|06|26|965
6258142389674777|07|29|804
6258142389670049|05|27|624
6258142389677523|07|30|228
6258142389676590|10|30|921
6258142389674546|08|28|634
6258142389674835|07|26|443
6258142389674462|07|30|196
6258142389677044|07|25|601
6258142389674058|12|25|950
6258142389676020|07|29|964
6258142389677036|07|27|200
6258142389674751|12|29|793
6258142389674488|03|28|780
6258142389676061|01|29|837
6258142389672755|10|30|176
6258142389676707|12|28|558
6258142389679511|09|26|505
6258142389677762|11|29|495
6258142389675329|07|26|786
6258142389679263|10|29|314
6258142389670239|08|26|371
6258142389678091|06|29|789
6258142389670296|09|25|618
6258142389670189|02|28|925
6258142389679339|12|30|899
6258142389670288|12|27|516
6258142389670288|04|29|695
6258142389677762|04|28|254
6258142389671682|05|25|341
6258142389677671|01|29|964
6258142389671633|01|26|906
6258142389677150|01|30|990
6258142389671641|11|30|613
6258142389679214|01|27|238
6258142389675105|05|26|322
6258142389672193|03|29|584
6258142389673365|04|26|418
6258142389675147|12|29|872
6258142389674025|04|29|759
6258142389679693|06|30|970
6258142389674215|09|27|543
6258142389678141|08|25|576
6258142389670544|09|27|433
6258142389677507|12|29|388
6258142389676566|03|26|948
6258142389678604|11|30|216
6258142389674009|04|30|579
6258142389673076|10|29|296
6258142389675030|04|30|346
6258142389675576|02|30|742
6258142389676327|02|26|633
6258142389678505|03|25|677
6258142389670619|06|30|857
6258142389676335|11|25|398
6258142389679461|08|29|474
6258142389670155|06|28|928
6258142389679495|08|26|953
6258142389674116|05|25|683
6258142389677572|11|27|225
6258142389677036|05|27|134
6258142389675642|10|29|220
6258142389675345|08|28|578
6258142389673266|07|29|343
6258142389675089|05|30|767
6258142389672771|11|30|201
6258142389677911|10|28|472
6258142389674298|04|30|932
6258142389671013|05|30|979
6258142389678018|11|30|241
6258142389676400|05|26|223
6258142389677184|07|25|864
6258142389671617|10|25|508
6258142389673373|03|28|525
6258142389676574|04|29|154
6258142389672078|09|26|747
6258142389671351|03|27|428
6258142389678323|01|28|116
6258142389674181|12|25|106
6258142389678901|07|26|814
6258142389677788|05|30|420
6258142389679388|06|25|461
6258142389671468|04|30|372
6258142389679040|05|30|957
6258142389675196|04|26|107
6258142389670866|11|30|685
6258142389679107|06|26|562
6258142389679362|08|28|352
6258142389677424|03|27|582
6258142389672771|09|27|606
6258142389675303|03|29|336
6258142389676434|09|29|229
6258142389677911|11|28|883
6258142389679339|02|26|121
6258142389676483|04|28|709
6258142389679107|07|27|890
6258142389674264|07|30|422
6258142389672193|10|25|535
6258142389679479|08|25|513
6258142389677374|11|27|175
6258142389671328|03|28|318
6258142389679800|07|26|896
6258142389678950|11|27|984
6258142389673746|04|30|832
6258142389673357|09|26|583
6258142389677887|12|29|399
6258142389676699|12|28|478
6258142389675410|09|26|950
6258142389671054|06|27|512
6258142389670502|11|25|445
6258142389671104|03|25|162
6258142389670908|03|25|719
6258142389674033|11|30|526
6258142389671310|01|30|958
6258142389677747|03|25|553
6258142389673522|11|29|166
6258142389672292|12|28|371
6258142389676566|10|26|573
6258142389675220|12|25|764
6258142389676079|12|25|604
6258142389670676|09|27|603
6258142389675899|09|29|783
6258142389671104|08|25|614
6258142389671153|05|28|410
6258142389675519|05|28|345
6258142389679230|09|26|482
6258142389675782|01|29|213
6258142389674074|09|27|842
6258142389679016|10|30|536
6258142389674637|03|26|831
6258142389677150|04|27|485
6258142389671567|05|29|968
6258142389678554|08|27|894
6258142389679891|05|27|487
6258142389672169|01|28|655
6258142389673050|07|30|243
6258142389677325|12|25|398
6258142389675600|07|30|639
6258142389679099|10|30|956
6258142389670023|01|29|276
6258142389675675|08|26|847
6258142389675618|05|26|285
6258142389677481|10|30|762
6258142389674587|08|30|986
6258142389675212|05|28|155
6258142389679479|07|29|826
6258142389677762|08|28|330
6258142389674199|08|29|426
6258142389671286|07|27|946
6258142389677887|08|29|818
6258142389673860|10|28|427
6258142389672482|01|25|144
6258142389677184|04|26|751
6258142389677739|12|30|245
6258142389674058|12|26|138
6258142389671567|08|30|986
6258142389671054|05|25|840
6258142389673142|05|27|805
6258142389677291|09|27|481
6258142389678000|11|30|608
6258142389679628|12|25|261
6258142389673985|10|28|963
6258142389678190|12|27|308
6258142389678745|12|29|483
6258142389675089|05|29|182
6258142389676509|07|27|635
6258142389674652|08|30|843
6258142389671641|06|25|195
6258142389678653|07|27|512
6258142389679792|07|25|467
6258142389675402|06|27|549
6258142389678174|08|25|999
6258142389679123|12|27|931
6258142389677739|07|27|817
6258142389673233|08|28|918
6258142389671948|11|25|467
6258142389671104|04|27|974
6258142389673902|07|25|724
6258142389671674|06|29|306
6258142389679107|05|29|637
6258142389678646|02|29|791
6258142389670049|11|26|681
6258142389674975|01|25|981
6258142389670015|03|29|675
6258142389673209|07|30|679
6258142389670205|04|28|198
6258142389678133|02|27|180
6258142389677861|08|28|979
6258142389673712|09|25|971
6258142389675832|11|25|728
6258142389671492|09|28|871
6258142389673332|08|27|395
6258142389671732|01|25|155
6258142389677820|05|28|280
6258142389675170|11|26|698
6258142389676335|02|30|268
6258142389674140|01|27|169
6258142389678307|08|25|689
6258142389671054|09|27|865
6258142389672078|04|25|401
6258142389677051|01|28|566
6258142389673183|08|30|600
6258142389673357|02|26|652
6258142389678869|11|25|438
6258142389673712|04|28|186
6258142389671492|10|26|627
6258142389675444|10|25|469
6258142389675998|04|30|424
6258142389673464|12|27|970
6258142389673845|01|29|410
6258142389677713|04|30|378
6258142389676541|10|25|851
6258142389678331|01|26|380
6258142389678877|04|29|893
6258142389676087|10|26|532
6258142389674280|02|27|353
6258142389671856|08|28|581
6258142389676566|07|28|959
6258142389671328|10|25|798
6258142389672953|03|29|866
6258142389671344|10|25|490
6258142389676475|01|25|846
6258142389677408|03|26|669
6258142389673449|02|26|680
6258142389674082|07|28|362
6258142389675550|05|28|641
6258142389674652|08|28|249
6258142389679966|10|29|769
6258142389674272|07|29|504
6258142389679339|05|27|113
6258142389676681|06|26|153
6258142389672789|04|26|946
6258142389670056|09|26|500
6258142389672862|09|29|937
6258142389676376|12|28|647
6258142389675170|07|27|726
6258142389679974|07|29|193
6258142389679826|05|25|199
6258142389675477|04|29|503
6258142389674819|02|30|698
6258142389676665|08|28|412
6258142389670163|07|30|428
6258142389678489|08|28|736
6258142389678109|04|26|739
6258142389675303|12|29|653
6258142389675428|07|26|855
6258142389677507|11|26|473
6258142389675022|06|28|879
6258142389675055|10|29|334
6258142389671518|06|30|633
6258142389674298|05|25|503
6258142389672250|12|26|305
6258142389673456|06|30|545
6258142389675634|06|29|493
6258142389676343|04|29|881
6258142389672680|04|28|327
6258142389675345|11|28|209
6258142389675329|09|30|882
6258142389671476|03|25|153
6258142389672193|04|25|866
6258142389676491|08|27|559
6258142389674702|12|27|595
6258142389673845|10|28|407
6258142389676988|02|25|473
6258142389676418|12|28|568
6258142389672615|01|26|931
6258142389678125|01|29|596
6258142389677002|04|28|646
6258142389676913|12|30|494
6258142389679818|02|26|439
6258142389675717|01|27|381
6258142389677838|08|30|417
6258142389678562|12|30|498
6258142389670668|01|26|538
6258142389672730|10|27|219
6258142389671286|09|26|243
6258142389674488|04|26|727
6258142389676913|09|26|692
6258142389672078|11|28|704
6258142389673043|09|30|622
6258142389672185|08|28|575
6258142389673753|06|28|513
6258142389674140|07|27|984
6258142389679685|06|29|706
6258142389679677|05|30|698
6258142389678703|11|28|670
6258142389676525|12|25|694
6258142389673399|10|25|784
6258142389674728|04|26|964
6258142389678638|07|25|507
6258142389674355|12|29|939
6258142389679974|12|29|896
6258142389672342|10|26|440
6258142389673530|04|25|581
6258142389678562|12|29|113
6258142389678927|10|27|807
6258142389674157|04|30|789
6258142389677762|03|27|606
6258142389675469|01|26|851
6258142389676137|11|26|966
6258142389675196|07|25|282
6258142389674033|12|26|796
6258142389679149|08|26|882
6258142389670775|04|26|988
6258142389671278|05|26|548
6258142389672722|02|25|249
6258142389670031|03|27|981
6258142389673266|12|30|916
6258142389677853|02|25|347
6258142389677630|03|30|686
6258142389677358|02|29|880
6258142389676038|05|26|111
6258142389677903|07|30|387
6258142389676988|04|29|763
6258142389673423|09|27|179
6258142389672342|03|29|187
6258142389679453|03|30|605
6258142389673894|05|27|376
6258142389673670|10|27|604
6258142389678075|04|29|486
6258142389676632|11|29|784
6258142389676988|02|27|632
6258142389679560|01|29|634
6258142389679073|11|30|398
6258142389670163|08|30|602
6258142389675600|09|27|982
6258142389672797|04|29|648
6258142389677036|04|29|784
6258142389679032|06|29|982
6258142389678174|10|26|580
6258142389673217|01|26|128
6258142389677390|02|30|301
6258142389670015|08|29|267
6258142389670999|12|27|171
6258142389674553|10|26|443
6258142389679594|06|28|681
6258142389671849|06|28|839
6258142389673621|12|29|838
6258142389671641|08|28|947
6258142389674173|01|30|933
6258142389673373|09|28|401
6258142389676558|09|29|771
6258142389677275|02|29|884
6258142389671559|11|26|739
6258142389679826|12|27|776
6258142389676970|04|30|571
6258142389678976|10|29|137
6258142389677556|07|29|336
6258142389674082|07|29|679
6258142389678182|09|25|899
6258142389671930|02|28|932
6258142389674496|12|25|647
6258142389674132|12|27|187
6258142389671690|11|26|502
6258142389677341|11|26|711
6258142389678554|10|25|167
6258142389672896|06|26|199
6258142389671146|05|25|264
6258142389679206|09|26|351
6258142389671351|09|27|807
6258142389671419|01|30|192
6258142389674082|08|27|899
6258142389676012|10|28|220
6258142389671765|05|29|129
6258142389676137|08|28|508
6258142389676640|12|27|422
6258142389679198|08|30|728
6258142389673225|10|30|451
6258142389670726|03|29|861
6258142389674447|12|25|619
6258142389674710|11|27|527
6258142389677234|08|27|740
6258142389677465|02|26|849
6258142389678604|12|26|135
6258142389671138|12|27|310
6258142389674355|09|28|727
6258142389678893|01|29|738
6258142389670866|02|28|150
6258142389674058|03|26|598
6258142389676293|06|25|297
6258142389678729|08|25|414
6258142389673613|03|28|440
6258142389678505|06|29|841
6258142389677853|04|27|730
6258142389678141|05|27|337
6258142389678232|05|28|404
6258142389670759|09|26|673
6258142389672789|04|26|425
6258142389674637|07|25|751
6258142389675071|04|28|277
6258142389671914|09|27|239
6258142389672334|07|28|188
6258142389679362|01|25|945
6258142389671138|05|30|542
6258142389679586|05|29|657
6258142389672722|02|29|232
6258142389673894|11|28|893
6258142389677416|01|29|477
6258142389679982|05|26|576
6258142389678752|02|26|489
6258142389673449|03|30|459
6258142389674660|08|30|138
6258142389679826|05|27|157
6258142389672797|06|27|787
6258142389677184|01|26|939
6258142389675618|05|30|784
6258142389673993|03|26|708
6258142389679669|09|29|851
6258142389671450|03|25|344
6258142389671633|02|27|342
6258142389674561|06|28|184
6258142389676293|09|27|191
6258142389677549|02|25|604
6258142389677333|09|29|658
6258142389678646|03|30|269
6258142389674843|09|26|606
6258142389670205|08|28|865
6258142389673274|07|30|861
6258142389675824|03|25|454
6258142389678026|07|27|745
6258142389679099|05|27|438
6258142389670031|05|30|707
6258142389670437|02|25|684
6258142389672227|04|27|140
6258142389674546|05|27|312
6258142389678281|07|29|328
6258142389678067|08|29|714
6258142389670536|12|29|696
6258142389675733|04|29|984
6258142389672730|05|25|919
6258142389675105|11|29|846
6258142389678976|01|26|765
6258142389671427|11|28|376
6258142389670452|02|29|906
6258142389676756|04|30|200
6258142389673258|10|28|803
6258142389672532|02|26|974
6258142389679222|01|26|295
6258142389672961|07|27|709
6258142389672581|02|29|744
6258142389676624|12|25|673
6258142389673142|10|26|329
6258142389678612|07|28|325
6258142389675162|12|27|733
6258142389670957|09|27|615
6258142389676236|08|26|261
6258142389673357|02|27|644
6258142389675824|02|25|852
6258142389671328|12|25|889
6258142389677903|10|27|229
6258142389670429|10|27|603
6258142389674389|03|27|705
6258142389676905|12|26|908
6258142389676707|11|25|223
6258142389672789|07|26|731
6258142389679735|11|28|424
6258142389675857|10|25|398
6258142389677861|03|27|477
6258142389679073|07|26|329
6258142389671138|09|26|486
6258142389672409|02|27|983
6258142389674579|12|26|415
6258142389672037|09|27|353
6258142389672359|06|28|261
6258142389677291|11|28|988
6258142389672664|07|26|399
6258142389673852|05|25|638
6258142389676236|10|30|834
6258142389672631|09|29|778
6258142389677291|08|29|951
6258142389678877|05|26|411
6258142389672201|02|30|489
6258142389676061|01|25|378
6258142389673126|11|30|797
6258142389670924|10|26|451
6258142389670684|07|27|882
6258142389671914|06|25|558
6258142389674488|11|27|355
6258142389678521|12|28|873
6258142389673134|08|27|788
6258142389674835|08|28|807
6258142389678505|06|29|294
6258142389674504|09|25|945
6258142389671047|01|27|926
6258142389674249|09|29|227
6258142389671930|04|30|215
6258142389673597|12|26|167
6258142389671591|10|26|985
6258142389670569|10|28|231
6258142389675675|05|26|609
6258142389673506|04|27|673
6258142389675147|06|29|629
6258142389678414|08|29|909
6258142389671062|10|30|511
6258142389679503|10|30|473
6258142389678356|03|25|239
6258142389677465|12|28|189
6258142389676418|10|25|448
6258142389671666|01|29|257
6258142389670239|10|28|195
6258142389674876|10|30|415
6258142389673423|03|27|854
6258142389672649|10|29|488
6258142389672813|07|28|294
6258142389671492|09|25|801
6258142389676665|05|27|850
6258142389670130|03|27|760
6258142389672748|05|30|337
6258142389678216|02|30|128
6258142389678349|07|25|935
6258142389677903|10|30|678
6258142389671955|03|28|535
6258142389673829|06|28|839
6258142389673860|05|27|718
6258142389670494|03|28|835
6258142389670957|03|25|848
6258142389679982|04|28|898
6258142389674017|10|27|170
6258142389673423|12|30|520
6258142389671047|07|27|361
6258142389679883|12|30|909
6258142389675808|03|29|842
6258142389679206|06|28|467
6258142389672854|12|27|754
6258142389673241|06|28|306
6258142389670759|01|26|341
6258142389678711|08|30|135
6258142389678232|11|28|376
6258142389675147|05|26|318
6258142389676921|12|30|640
6258142389677465|04|28|692
6258142389671849|11|29|843
6258142389672789|06|26|140
6258142389677408|07|29|539
6258142389673159|08|26|608
6258142389676681|10|28|607
6258142389672706|10|28|782
6258142389673886|11|26|559
6258142389675402|12|28|585
6258142389674009|07|28|281
6258142389671385|03|29|720
6258142389675758|11|27|605
6258142389671443|09|29|779
6258142389670452|07|26|626
6258142389678141|03|25|766
6258142389678539|11|29|990
6258142389674926|11|28|246
6258142389671708|06|25|266
6258142389671492|11|26|162
6258142389673613|02|29|731
6258142389672995|03|30|941
6258142389676400|09|27|520
6258142389675311|06|26|206
6258142389673779|03|30|669
6258142389674918|09|25|546
6258142389670601|02|26|595
6258142389679891|06|29|995
6258142389671831|11|25|515
6258142389670239|01|29|386
6258142389679552|03|28|788
6258142389673548|08|30|883
6258142389672185|04|30|847
6258142389679438|02|27|244
6258142389674538|06|26|515
6258142389675543|09|30|197
6258142389677929|09|25|308
6258142389675774|10|29|575
6258142389677101|11|29|733
6258142389673969|05|28|556
6258142389672300|07|27|269
6258142389678364|05|30|337
6258142389679149|06|25|945
6258142389677077|04|27|514
6258142389672524|04|29|452
6258142389672953|05|26|628
6258142389674744|05|27|725
6258142389678976|02|29|475
6258142389677614|03|30|818
6258142389675261|03|26|751
6258142389671096|04|30|701
6258142389673241|07|28|996
6258142389678927|05|26|825
6258142389672607|09|26|698
6258142389675899|01|30|594
6258142389677317|07|28|127
6258142389670304|06|29|206
6258142389676095|02|25|824
6258142389678364|08|28|866
6258142389676715|02|26|269
6258142389670940|02|30|302
6258142389678141|12|28|985
6258142389672748|11|30|280
6258142389675402|11|29|201
6258142389671831|03|30|572
6258142389671120|01|25|474
6258142389673712|03|29|392
6258142389672086|08|26|633
6258142389676509|08|28|835
6258142389671948|05|27|781
6258142389679867|11|30|291
6258142389674892|12|29|503
6258142389678851|01|29|147
6258142389673035|06|28|789
6258142389676970|11|30|783
6258142389676087|01|29|557
6258142389671831|12|29|598
6258142389670080|05|29|548
6258142389678463|04|30|960
6258142389679834|11|27|128
6258142389677556|02|29|377
6258142389678216|03|27|644
6258142389678067|05|29|642
6258142389678679|11|28|495
6258142389677564|08|26|436
6258142389674017|05|28|499
6258142389672243|09|30|286
6258142389671955|07|25|432
6258142389671187|10|29|122
6258142389675295|09|26|926
6258142389670916|06|29|446
6258142389673704|06|25|698
6258142389677473|03|29|729
6258142389679875|07|28|940
6258142389671161|07|27|253
6258142389674058|05|28|799
6258142389677200|06|26|196
6258142389672334|12|25|127
6258142389673068|05|30|387
6258142389673647|08|29|746
6258142389675865|05|26|545
6258142389670239|02|27|306
6258142389679792|06|30|457
6258142389671856|04|26|428
6258142389674975|04|29|971
6258142389676517|11|27|556
6258142389673233|04|27|559
6258142389677705|02|30|108
6258142389676921|12|28|656
6258142389670890|12|25|339
6258142389670858|02|30|206
6258142389673555|06|27|666
6258142389671963|08|27|884
6258142389670890|07|26|783
6258142389677200|12|29|307
6258142389675659|04|25|109
6258142389672516|11|26|600
6258142389670460|11|25|304
6258142389671914|07|28|883
6258142389677788|12|27|646
6258142389677358|08|29|141
6258142389677192|05|27|299
6258142389673340|04|26|863
6258142389675691|10|30|370
6258142389672656|12|27|736
6258142389673704|02|29|568
6258142389675972|08|28|846
6258142389671302|01|27|425
6258142389678737|05|30|258
6258142389673043|04|30|112
6258142389670643|10|26|536
6258142389678877|01|30|509
6258142389674074|07|26|358
6258142389670494|06|25|398
6258142389673662|08|27|132
6258142389677440|06|30|357
6258142389678364|05|25|154
6258142389675477|04|27|147
6258142389673985|05|28|809
6258142389679438|01|27|501
6258142389672763|01|28|145
6258142389672789|04|30|863
6258142389679750|03|27|621
6258142389673373|04|28|791
6258142389678117|02|29|139
6258142389670775|09|29|683
6258142389678125|03|26|398
6258142389677010|07|25|866
6258142389674058|03|29|351
6258142389678240|08|30|448
6258142389676921|06|27|250
6258142389678943|01|25|951
6258142389673241|10|29|113
6258142389670023|11|28|352
6258142389674280|02|26|674
6258142389670916|09|29|331
6258142389672136|06|28|904
6258142389676731|04|27|833
6258142389678224|02|27|987
6258142389676517|10|27|184
6258142389677598|03|25|673
6258142389673746|07|28|385
6258142389672904|01|27|706
